40.71169285424503,47.669913222136984,62.593464800642096,43.12265517469882
35.859249702951956,62.9291684148825,46.6017653586448,50.87435681261354
31.067843572429865,62.80709437334053,52.55287488381555,58.381910367444334
39.52147094921088,71.10812919819409,55.33005932889523,63.87524223683272
42.42072943583253,66.74398221306888,48.585468533701714,54.567096569257956
35.40147204716959,61.92205757216129,58.62605845052826,52.705467435743
59.48057674132201,117.19107988028554,83.74279249778738,73.24442492517846
36.0423607652649,70.46724048009878,58.687095471299244,53.89568934077715
48.860135127171134,62.62398331102759,36.07287927565039,40.1318411569207
33.84502801750955,53.52946721615126,52.67494892535751,74.67879491329654
34.82162034984526,64.85183456916843,62.44087224871464,73.36649896672043
30.457473364720045,54.44502252771599,53.86517083039166,65.15701967302334
37.629323305310436,57.43583654549411,49.9893200114343,73.1223508836365
27.466659346941924,57.37479952472313,51.576282551479835,74.43464683021261
35.523546088711555,45.16739537052672,44.28235856934748,62.19672416563071
31.80028782168165,61.342205874836964,48.310801940232295,50.78280128145707
39.124730314199496,57.31376250395215,52.430800842273584,63.53953862259232
31.25095463474281,60.85390970866911,28.107548065037236,28.83999231428902
41.56621114503878,60.06042843864634,45.045321328984755,40.37598924000463
45.014802818599264,68.0257596492595,50.23346809451823,55.726799963906615
33.20413929941424,81.57597826041751,64.57716797569901,77.66960893107466
58.90072504399768,95.12619687157553,76.47938702604051,82.61360761352421
29.267251459685895,67.50694497270615,61.5558354475354,73.94635066404476
40.009767115378736,71.26072175012155,35.98132374449392,33.81450950712406
31.067843572429865,41.138951999641904,52.705467435743,68.14783369080146
43.09213666431333,68.33094475311441,48.40235747138877,52.3697638215026
36.53065693143276,39.24680435574146,61.58635395792089,59.11435461669612
43.275247726626276,104.70900913261971,120.24293091883465,90.7925683968358
50.59969021914412,106.02130507919583,71.65746238513293,66.22516753651553
48.24976491946131,99.06308471130387,67.99524113887401,58.80916951284121
53.682059768078716,101.0162693759753,69.3685741062211,59.66368780363496
39.00265627265753,79.98901572037198,50.965912343770015,48.15820938830484
42.75643305007293,80.75197848000926,65.70635285996218,83.28501484200501
47.2731725871256,84.47523674703916,77.51701637914721,78.5546457322539
41.01687795809994,85.87908822477175,70.68087005279722,71.7795364266749
57.4663550558796,116.61122818296121,87.0693101298059,71.35227728127802
25.8491782965109,43.03109964354235,64.05835329914567,58.65657696091375
35.27939800562763,56.15405910930349,51.45420850993787,76.66249808835346
28.778955293518038,58.748132492070226,69.82635176200347,71.81005493706039
20.752587062133898,33.81450950712406,55.81835549506309,68.14783369080146
29.72502911546826,39.52147094921088,63.08176096680995,72.54249918631217
20.020142812882114,31.006806551658883,46.63228386903029,67.47642646232066
17.79229155474127,33.478805892883656,51.301615958010416,62.04413161370326
28.992584866216475,28.168585085808218,40.10132264653521,61.098057791753035
42.54280347737449,59.78576184517692,72.4204251447702,78.34101615955547
20.20325387519506,35.61510161986803,55.60472592236465,65.58427881842022
36.19495331719236,41.29154455156936,58.35139185705884,65.3096122249508
34.79110183945977,59.35850269978005,54.62813359002894,60.91494672944009
28.107548065037236,45.625173026309085,79.89746018921551,68.66664836735481
22.705771726805324,39.399396907668915,79.47020104381863,72.20679557207177
44.099247507034534,49.62309788680841,71.62694387474744,81.17923762540613
34.57747226676133,48.95169065832761,61.73894650984835,79.77538614767354
35.76769417179548,52.82754147728497,80.5993859280818,76.08264639102913
23.804438100683,38.514360106489676,68.33094475311441,66.71346370268338
26.947844670388577,48.43287598177426,66.07257498458807,70.37568494894231
29.41984401161335,42.1765813527486,62.868131394111515,64.76027903801196
37.81243436762338,60.73183566712714,44.31287707973297,44.00769197587806
31.311991655513793,35.67613864063901,49.62309788680841,67.0186488065383
44.2213215485765,60.42665056327223,44.770654735515336,40.62013732308856
32.50221356054794,59.35850269978005,61.403242895607946,78.5546457322539
26.12384488998032,49.34843129333899,56.67287378585684,76.1742019221856
43.64146985125217,42.695396029301946,68.78872240889677,53.25480062268184
31.49510271782674,52.40028233188809,47.85302428444993,60.12146545941732
22.30903109179394,46.75435791057225,46.11346919247694,65.03494563148138
38.72798967918811,71.62694387474744,57.832577180505496,54.841763162727375
62.80709437334053,93.90545645615589,79.927978699601,81.6370152811885
26.42902999383523,38.88058223111557,80.50783039692533,71.99316599937333
32.837917174788345,66.59138966114142,63.99731627837468,72.26783259284275
15.045625620047076,23.804438100683,46.14398770286243,60.213020990573796
55.57420741197916,78.06634956608605,60.5487246048142,57.64946611819255
27.741325940411343,66.01153796381709,41.53569263465329,44.434951121274935
48.37183896100328,106.26545316227975,83.80382951855836,62.9291684148825
