7946.091,180.2013,109.8155
7946.265,180.7656,109.4403
7946.556,180.237,108.9106
7946.663,179.4741,107.9998
7946.688,179.1528,107.636
7947.047,173.9378,101.1204
7947.055,173.9378,101.1204
7947.065,173.9378,101.1204
7947.197,172.1176,98.53589
7947.21,171.6761,98.04547
7947.336,170.0621,96.92832
7947.431,169.3615,96.87058
7947.567,168.2172,97.70723
7947.673,167.4483,99.83996
7947.815,166.9862,103.4223
7947.832,166.9862,103.4223
7947.885,166.7455,105.4531
7947.901,166.7455,105.4531
7948.013,165.7775,109.7396
7948.035,165.7775,109.7396
7948.048,165.3724,110.8347
7948.144,163.7778,114.1081
7948.171,163.1314,115.1927
7948.177,163.1314,115.1927
7948.207,162.4373,116.2702
7948.39,158.4855,121.6796
7948.405,157.5904,122.7631
7948.419,157.5904,122.7631
7948.516,154.5072,126.0389
7948.53,154.5072,126.0389
7948.558,153.3176,127.1578
7948.674,148.5478,131.2934
7948.712,147.4307,132.1377
7948.809,143.643,136.1349
7948.831,143.643,136.1349
7948.926,139.5692,140.8749
7949.068,133.9323,147.8568
7949.101,132.472,149.743
7949.167,129.4147,153.7951
7949.197,127.7389,156.0655
7949.22,125.9734,158.4587
7949.269,124.0898,161.0341
7949.307,119.9961,166.8417
7949.43,113.878,175.9008
7949.449,112.525,178.0172
7949.555,109.1281,183.4749
7949.561,109.1281,183.4749
7949.657,106.489,188.1073
7949.664,106.489,188.1073
7949.671,105.7576,189.471
7949.681,105.7576,189.471
7949.765,104.5755,191.8659
7949.796,104.1337,192.8863
7949.801,104.1337,192.8863
7949.814,103.7912,193.7859
7949.824,103.7912,193.7859
7949.858,103.5608,194.5709
7949.878,103.4254,195.2424
7949.909,103.2936,195.8821
7949.941,103.1483,196.4694
7950.08,103.0763,198.0876
7950.121,103.1594,198.2905
7950.128,103.1594,198.2905
7950.221,103.2736,198.7057
7950.235,103.2736,198.7057
7950.256,103.3155,198.7707
7950.52,103.3471,198.4907
7950.886,103.5258,198.0833
7950.905,103.552,198.1214
7950.936,103.552,198.1214
7951.226,103.7396,198.6974
7951.247,103.7692,198.7684
7951.398,103.9209,199.0337
7951.562,104.209,199.3605
7951.78,104.6844,199.6741
7951.804,104.6844,199.6741
7951.922,105.0276,199.8143
7951.934,105.0276,199.8143
7952.009,105.2993,199.9048
7952.056,105.3884,199.9314
7952.224,105.7653,200.0159
7952.604,106.126,199.9765
7953.022,106.4719,199.9692
7953.041,106.4935,199.9695
7953.046,106.4935,199.9695
7953.217,106.5017,199.9635
7953.453,106.3285,199.9546
7953.562,106.1174,199.9623
7953.744,105.9858,199.963
7953.899,105.9904,199.963
7953.955,106,199.963
7953.984,106,199.963
7954.138,106,199.963
7954.158,106,199.963
7954.724,106.1321,199.9744
7954.874,106.3371,199.9016
7955.384,107.0654,199.5497
7955.413,107.0734,199.5438
7955.471,107.0675,199.5412
7955.488,107.0471,199.542
7955.492,107.0471,199.542
7955.511,107.0109,199.5466
7955.716,106.5505,199.6756
7955.903,106.0302,199.843
7955.921,105.968,199.8855
7956.066,105.4647,199.9352
7956.367,104.7451,199.9725
7956.902,104.9436,199.963
7957.122,105,199.963
7957.363,105,199.963
7957.809,105,199.963
7958.459,105,199.963
7958.478,105,199.963
7958.938,104.8668,199.6815
7959.074,104.2005,199.1793
7959.153,103.4392,198.6357
7959.342,101.5664,197.2439
7959.374,101.043,196.7877
7959.464,99.89336,195.3445
7959.6,98.57367,193.1559
7959.734,97.68392,190.4003
7959.841,98.49032,188.2663
7959.87,98.9496,187.5421
7959.928,100.1629,186.0794
7959.953,100.9293,185.333
7960.044,102.8153,183.7869
7960.237,111.714,179.1629
7960.323,116.9859,176.8247
7960.694,128.6931,166.1659
7960.713,128.6931,166.1659
7960.937,129.9393,158.1967
7961.148,128.6804,149.1132
7961.167,128.6804,149.1132
7961.22,128.0472,146.1873
7961.241,128.0472,146.1873
7961.25,127.6833,144.6496
7961.273,127.6833,144.6496
7961.305,127.2675,143.0905
7961.322,126.8607,141.4342
7961.359,126.4759,139.6725
7961.385,126.1128,137.9081
7961.399,126.1128,137.9081
7961.472,125.5235,134.2323
7961.707,124.1363,120.1468
7961.724,124.025,117.9907
7961.974,123.3665,102.3179
7962.011,123.2895,99.98899
7962.249,123.0504,82.85661
7962.259,123.0854,80.32759
7962.269,123.0854,80.32759
7962.364,123.1454,72.48622
7962.372,123.1454,72.48622
7962.379,123.1454,72.48622
7962.509,122.6361,61.93457
7962.62,121.4977,52.0253
7962.627,121.4977,52.0253
7962.734,120.0533,45.55909
7962.746,120.0533,45.55909
7962.826,118.1829,39.77084
7962.844,118.1829,39.77084
7962.849,118.1829,39.77084
7962.925,115.8337,34.62424
7962.946,115.8337,34.62424
7962.978,114.9034,33.07842
7963.044,112.8982,30.21325
7963.108,110.8321,27.6035
